"","brand","model","prod_class","spec_label","spec_value","url"
"3936","HP","Spectre x360 13-AC013DX computer","laptop","DVI_video_out","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3937","HP","Spectre x360 13-AC013DX computer","laptop","HDMI_output","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3938","HP","Spectre x360 13t computer","laptop","Display_size","13.3","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3939","HP","Spectre x360 13t computer","laptop","Operating_system_as_tested_","Windows 10 Home","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3940","HP","Spectre x360 13t computer","laptop","Processor","Intel Core i5-7200U 2.5GHz","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3941","HP","Spectre x360 13t computer","laptop","Memory","8","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3942","HP","Spectre x360 13t computer","laptop","Storage","256","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3943","HP","Spectre x360 13t computer","laptop","Video_memory","","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3944","HP","Spectre x360 13t computer","laptop","LCD_resolution","1920 x 1080","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3945","HP","Spectre x360 13t computer","laptop","Video_adapter","Intel HD Graphics 620","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3946","HP","Spectre x360 13t computer","laptop","Optical_drive","None","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3947","HP","Spectre x360 13t computer","laptop","Height","0.6","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3948","HP","Spectre x360 13t computer","laptop","Depth","8.6","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3949","HP","Spectre x360 13t computer","laptop","Width","12.1","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3950","HP","Spectre x360 13t computer","laptop","Warranty_length","12","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3951","HP","Spectre x360 13t computer","laptop","Tech_support_length","12","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3952","HP","Spectre x360 13t computer","laptop","Battery_capacity","58","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3953","HP","Spectre x360 13t computer","laptop","Energy_Star","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3954","HP","Spectre x360 13t computer","laptop","EPEAT_level","Gold","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3955","HP","Spectre x360 13t computer","laptop","Blu_ray_or_DVD","None","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3956","HP","Spectre x360 13t computer","laptop","Memory_card_reader","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3957","HP","Spectre x360 13t computer","laptop","Facial_recognition","Windows Hello","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3958","HP","Spectre x360 13t computer","laptop","Hand_gesture_control","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3959","HP","Spectre x360 13t computer","laptop","Fingerprint_reader","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3960","HP","Spectre x360 13t computer","laptop","WiFi_type","802.11ac","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3961","HP","Spectre x360 13t computer","laptop","USB_sleep_and_charge","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3962","HP","Spectre x360 13t computer","laptop","Thunderbolt_port","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3963","HP","Spectre x360 13t computer","laptop","Digital_video_out","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3964","HP","Spectre x360 13t computer","laptop","Number_of_USB_ports","3","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3965","HP","Spectre x360 13t computer","laptop","Gigabit_Ethernet","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3966","HP","Spectre x360 13t computer","laptop","VGA_video_out","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3967","HP","Spectre x360 13t computer","laptop","DVI_video_out","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3968","HP","Spectre x360 13t computer","laptop","HDMI_output","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs"
"3969","HP","Spectre x360-15t computer","laptop","Display_size","15.6","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3970","HP","Spectre x360-15t computer","laptop","Operating_system_as_tested_","Windows 10 Home","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3971","HP","Spectre x360-15t computer","laptop","Processor","Intel Core i5-6200U 2.3GHz","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3972","HP","Spectre x360-15t computer","laptop","Memory","8","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3973","HP","Spectre x360-15t computer","laptop","Storage","256","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3974","HP","Spectre x360-15t computer","laptop","Video_memory","","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3975","HP","Spectre x360-15t computer","laptop","LCD_resolution","1920 x 1080","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3976","HP","Spectre x360-15t computer","laptop","Video_adapter","Intel HD Graphics 520","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3977","HP","Spectre x360-15t computer","laptop","Optical_drive","None","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3978","HP","Spectre x360-15t computer","laptop","Height","0.6","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3979","HP","Spectre x360-15t computer","laptop","Depth","9.8","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3980","HP","Spectre x360-15t computer","laptop","Width","14.9","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3981","HP","Spectre x360-15t computer","laptop","Warranty_length","12","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3982","HP","Spectre x360-15t computer","laptop","Tech_support_length","12","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3983","HP","Spectre x360-15t computer","laptop","Battery_capacity","66","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3984","HP","Spectre x360-15t computer","laptop","Energy_Star","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3985","HP","Spectre x360-15t computer","laptop","EPEAT_level","Gold","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3986","HP","Spectre x360-15t computer","laptop","Blu_ray_or_DVD","None","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3987","HP","Spectre x360-15t computer","laptop","Memory_card_reader","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3988","HP","Spectre x360-15t computer","laptop","Facial_recognition","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3989","HP","Spectre x360-15t computer","laptop","Hand_gesture_control","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3990","HP","Spectre x360-15t computer","laptop","Fingerprint_reader","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3991","HP","Spectre x360-15t computer","laptop","WiFi_type","802.11ac","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3992","HP","Spectre x360-15t computer","laptop","USB_sleep_and_charge","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3993","HP","Spectre x360-15t computer","laptop","Thunderbolt_port","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3994","HP","Spectre x360-15t computer","laptop","Digital_video_out","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3995","HP","Spectre x360-15t computer","laptop","Number_of_USB_ports","4","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3996","HP","Spectre x360-15t computer","laptop","Gigabit_Ethernet","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3997","HP","Spectre x360-15t computer","laptop","VGA_video_out","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3998","HP","Spectre x360-15t computer","laptop","DVI_video_out","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"3999","HP","Spectre x360-15t computer","laptop","HDMI_output","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs"
"4000","HP","Stream 14-ax010nr computer","laptop","Display_size","14","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4001","HP","Stream 14-ax010nr computer","laptop","Operating_system_as_tested_","Windows 10 Home","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4002","HP","Stream 14-ax010nr computer","laptop","Processor","Intel Celeron N3060 1.6GHz","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4003","HP","Stream 14-ax010nr computer","laptop","Memory","4","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4004","HP","Stream 14-ax010nr computer","laptop","Storage","32","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4005","HP","Stream 14-ax010nr computer","laptop","Video_memory","","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4006","HP","Stream 14-ax010nr computer","laptop","LCD_resolution","1366 x 768","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4007","HP","Stream 14-ax010nr computer","laptop","Video_adapter","Intel HD Graphics 400","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4008","HP","Stream 14-ax010nr computer","laptop","Optical_drive","None","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4009","HP","Stream 14-ax010nr computer","laptop","Height","0.8","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4010","HP","Stream 14-ax010nr computer","laptop","Depth","8.9","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4011","HP","Stream 14-ax010nr computer","laptop","Width","13.3","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4012","HP","Stream 14-ax010nr computer","laptop","Warranty_length","12","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4013","HP","Stream 14-ax010nr computer","laptop","Tech_support_length","12","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4014","HP","Stream 14-ax010nr computer","laptop","Battery_capacity","41","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4015","HP","Stream 14-ax010nr computer","laptop","Energy_Star","Yes","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4016","HP","Stream 14-ax010nr computer","laptop","EPEAT_level","Silver","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4017","HP","Stream 14-ax010nr computer","laptop","Blu_ray_or_DVD","None","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4018","HP","Stream 14-ax010nr computer","laptop","Memory_card_reader","Yes","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4019","HP","Stream 14-ax010nr computer","laptop","Facial_recognition","No","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4020","HP","Stream 14-ax010nr computer","laptop","Hand_gesture_control","No","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4021","HP","Stream 14-ax010nr computer","laptop","Fingerprint_reader","No","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4022","HP","Stream 14-ax010nr computer","laptop","WiFi_type","802.11ac","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4023","HP","Stream 14-ax010nr computer","laptop","USB_sleep_and_charge","No","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4024","HP","Stream 14-ax010nr computer","laptop","Thunderbolt_port","No","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4025","HP","Stream 14-ax010nr computer","laptop","Digital_video_out","Yes","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4026","HP","Stream 14-ax010nr computer","laptop","Number_of_USB_ports","3","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4027","HP","Stream 14-ax010nr computer","laptop","Gigabit_Ethernet","No","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4028","HP","Stream 14-ax010nr computer","laptop","VGA_video_out","No","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4029","HP","Stream 14-ax010nr computer","laptop","DVI_video_out","No","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4030","HP","Stream 14-ax010nr computer","laptop","HDMI_output","Yes","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs"
"4031","HP","x2 10-p020nr computer","laptop","Display_size","10.1","https://www.consumerreports.org/products/laptop/hp-x2-10-p020nr-387886/specs"
"4032","HP","x2 10-p020nr computer","laptop","Operating_system_as_tested_","Windows 10 Home","https://www.consumerreports.org/products/laptop/hp-x2-10-p020nr-387886/specs"
"4033","HP","x2 10-p020nr computer","laptop","Processor","Intel Atom x5-Z8350 1.44GHz","https://www.consumerreports.org/products/laptop/hp-x2-10-p020nr-387886/specs"
"4034","HP","x2 10-p020nr computer","laptop","Memory","2","https://www.consumerreports.org/products/laptop/hp-x2-10-p020nr-387886/specs"
"4035","HP","x2 10-p020nr computer","laptop","Storage","32","https://www.consumerreports.org/products/laptop/hp-x2-10-p020nr-387886/specs"
"4036","HP","x2 10-p020nr computer","laptop","Video_memory","","https://www.consumerreports.org/products/laptop/hp-x2-10-p020nr-387886/specs"
"4037","HP","x2 10-p020nr computer","laptop","LCD_resolution","1920 x 1080","https://www.consumerreports.org/products/laptop/hp-x2-10-p020nr-387886/specs"
